occurrence_id	block_id	bioproject_accession	organism_harmonized	genus	frozen_group	portability_class	weight_block_balanced	nmdist_dist_any_bp	nmdist_censored	endpoint_state	nmis_dist_bp	nmis_censored	n_complete_contained	n_complete_crossing	n_partial_or_boundary
GCA_059738855.1|AP027038.1|aph(6)-Id|3736245|3737078	blk000083	PRJDB14720	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.25	558	0	complete_and_fully_contained	135	0	2	1	0
GCA_059738855.1|AP027038.1|tet(B)|3740454|3741653	blk000083	PRJDB14720	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.25	1325	0	complete_and_fully_contained	745	0	3	0	0
GCA_059738855.1|AP027038.1|blaOXA-23|3745104|3745922	blk000083	PRJDB14720	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.25	106	0	complete_and_fully_contained	35	0	3	0	0
GCA_059738855.1|AP027038.1|ant(3'')-IIa|3828470|3829255	blk000084	PRJDB14720	Acinetobacter baumannii	Acinetobacter	A. baumannii	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCA_055386835.1|AP029033.1|blaADC-176|14055|15218	blk000085	PRJDB16714	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	1.0	79	0	complete_and_fully_contained	8	0	2	0	0
GCA_055386835.1|AP029033.1|blaADC-11|1202197|1203345	blk000086	PRJDB16714	Acinetobacter baumannii	Acinetobacter	A. baumannii	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCA_055386835.1|AP029033.1|blaOXA-23|1599565|1600383	blk000087	PRJDB16714	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	1.0	106	0	complete_and_fully_contained	35	0	2	0	0
GCA_055386835.1|AP029033.1|blaOXA-69|2216694|2217515	blk000088	PRJDB16714	Acinetobacter baumannii	Acinetobacter	A. baumannii	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCA_055386835.1|AP029033.1|blaOXA-23|3476987|3477805	blk000089	PRJDB16714	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	1.0	106	0	complete_and_fully_contained	35	0	2	0	0
GCA_055386835.1|AP029033.1|sul1|3747304|3748140	blk000090	PRJDB16714	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.125	1298	0	complete_and_fully_contained	2727	0	3	3	1
GCA_055386835.1|AP029033.1|aadA1|3748648|3749436	blk000090	PRJDB16714	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.125	1678	0	complete_and_fully_contained	3232	0	3	3	1
GCA_055386835.1|AP029033.1|aac(3)-Ia|3750483|3750944	blk000090	PRJDB16714	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.125	170	0	complete_and_fully_contained	1724	0	4	2	1
GCA_055386835.1|AP029033.1|aph(3')-Ia|3753554|3754366	blk000090	PRJDB16714	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.125	130	0	complete_and_fully_contained	67	0	3	3	1
GCA_055386835.1|AP029033.1|blaTEM-1|3760146|3761003	blk000090	PRJDB16714	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.125	74	0	complete_and_fully_contained	22	0	4	2	1
GCA_055386835.1|AP029033.1|catA1|3765899|3766555	blk000090	PRJDB16714	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.125	312	0	complete_and_fully_contained	174	0	2	4	1
GCA_055386835.1|AP029033.1|tet(A)|3770407|3771603	blk000090	PRJDB16714	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.125	1408	0	complete_and_fully_contained	4682	0	2	4	1
GCA_055386835.1|AP029033.1|sul1|3779165|3780001	blk000090	PRJDB16714	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.125	1138	0	complete_and_fully_contained	936	0	1	5	1
GCA_055386835.1|AP029033.1|ant(3'')-IIa|3872223|3873008	blk000091	PRJDB16714	Acinetobacter baumannii	Acinetobacter	A. baumannii	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCA_041154775.1|AP031576.1|mph(E)|107089|107970	blk000092	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.09090909090909091	1789	0	complete_and_fully_contained	1726	0	4	1	1
GCA_041154775.1|AP031576.1|msr(E)|108029|109501	blk000092	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.09090909090909091	399	0	complete_and_fully_contained	348	0	4	1	1
GCA_041154775.1|AP031576.1|armA|111803|112573	blk000092	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.09090909090909091	242	0	complete_and_fully_contained	229	0	5	0	1
GCA_041154775.1|AP031576.1|sul1|117258|118094	blk000092	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.09090909090909091	408	0	complete_and_fully_contained	2058	0	4	1	1
GCA_041154775.1|AP031576.1|cmlA5|118630|119886	blk000092	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.09090909090909091	946	0	complete_and_fully_contained	1744	0	4	1	1
GCA_041154775.1|AP031576.1|arr-2|120210|120659	blk000092	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.09090909090909091	173	0	complete_and_fully_contained	971	0	3	2	1
GCA_041154775.1|AP031576.1|sul2|130759|131571	blk000092	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.09090909090909091	568	0	complete_and_fully_contained	8310	0	1	4	1
GCA_041154775.1|AP031576.1|aph(6)-Id|134190|134915	blk000092	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.09090909090909091	558	0	complete_in_shared_block_but_crosses_occurrence_window_boundary		1	0	5	1
GCA_041154775.1|AP031576.1|dfrA1|137155|137625	blk000092	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.09090909090909091	332	0	complete_in_shared_block_but_crosses_occurrence_window_boundary		1	0	5	1
GCA_041154775.1|AP031576.1|sat2|137723|138244	blk000092	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.09090909090909091	900	0	complete_in_shared_block_but_crosses_occurrence_window_boundary		1	0	5	1
GCA_041154775.1|AP031576.1|aadA1|138305|139090	blk000092	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.09090909090909091	1482	0	complete_in_shared_block_but_crosses_occurrence_window_boundary		1	0	5	1
GCA_041154775.1|AP031576.1|blaADC-191|1197835|1198983	blk000093	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	1.0	81	0	partial_or_boundary_limited		1	0	0	1
GCA_041154775.1|AP031576.1|aadA1|1858375|1859160	blk000094	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.3333333333333333	1482	0	no_structurally_resolved_IS		1	0	0	0
GCA_041154775.1|AP031576.1|sat2|1859221|1859742	blk000094	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.3333333333333333	900	0	no_structurally_resolved_IS		1	0	0	0
GCA_041154775.1|AP031576.1|dfrA1|1859840|1860310	blk000094	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.3333333333333333	332	0	no_structurally_resolved_IS		1	0	0	0
GCA_041154775.1|AP031576.1|blaOXA-69|2197083|2197904	blk000095	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCA_041154775.1|AP031576.1|blaOXA-23|2863158|2863976	blk000096	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	1.0	106	0	complete_and_fully_contained	35	0	2	0	0
GCA_041154775.1|AP031576.1|blaOXA-23|2977648|2978466	blk000097	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	1.0	104	0	complete_and_fully_contained	34	0	2	0	0
GCA_041154775.1|AP031576.1|aph(3')-VIa|3433690|3434466	blk000098	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	1.0	83	0	complete_and_fully_contained	29	0	2	0	0
GCA_041154775.1|AP031576.1|sul1|3713548|3714384	blk000099	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.25	1298	0	complete_and_fully_contained	4509	0	2	0	1
GCA_041154775.1|AP031576.1|aadA1|3714891|3715679	blk000099	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.25	1660	0	complete_and_fully_contained	3214	0	2	0	1
GCA_041154775.1|AP031576.1|aac(3)-Ia|3716726|3717187	blk000099	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.25	152	0	complete_and_fully_contained	1706	0	2	0	1
GCA_041154775.1|AP031576.1|aph(3')-Ia|3719779|3720591	blk000099	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.25	130	0	complete_and_fully_contained	67	0	2	0	1
GCA_041154775.1|AP031576.1|ant(3'')-IIa|3791065|3791850	blk000100	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	1.0	8735	0	no_structurally_resolved_IS		1	0	0	0
GCA_041154775.1|AP031576.1|sul2|3837413|3838225	blk000101	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.2	90	0	complete_and_fully_contained	19	0	3	3	0
GCA_041154775.1|AP031576.1|ble|3852449|3852811	blk000101	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.2	917	0	complete_and_fully_contained	910	0	4	2	0
GCA_041154775.1|AP031576.1|blaNDM-1|3852818|3853627	blk000101	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.2	101	0	complete_and_fully_contained	94	0	4	2	0
GCA_041154775.1|AP031576.1|aph(6)-Id|3856516|3857349	blk000101	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.2	905	0	complete_and_fully_contained	834	0	3	3	0
GCA_041154775.1|AP031576.1|aph(3'')-Ib|3857352|3858152	blk000101	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.2	102	0	complete_and_fully_contained	31	0	3	3	0
GCA_041154785.1|AP031577.1|ble|137851|138213	blk000102	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.5	917	0	complete_and_fully_contained	910	0	2	0	0
GCA_041154785.1|AP031577.1|blaNDM-1|138220|139029	blk000102	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.5	101	0	complete_and_fully_contained	94	0	2	0	0
GCA_041154785.1|AP031577.1|blaOXA-23|222396|223214	blk000103	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	1.0	106	0	complete_and_fully_contained	35	0	2	0	0
GCA_041154785.1|AP031577.1|blaADC-30|1166898|1168046	blk000104	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	1.0	81	0	partial_or_boundary_limited		1	0	0	1
GCA_041154785.1|AP031577.1|blaOXA-66|1847289|1848110	blk000105	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	1.0	6426	0	complete_and_fully_contained	6372	0	1	0	0
GCA_041154785.1|AP031577.1|mph(E)|2638029|2638910	blk000106	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.125	647	0	complete_and_fully_contained	1879	0	3	2	0
GCA_041154785.1|AP031577.1|msr(E)|2638969|2640441	blk000106	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.125	399	0	complete_and_fully_contained	348	0	3	2	0
GCA_041154785.1|AP031577.1|armA|2642743|2643513	blk000106	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.125	326	0	complete_and_fully_contained	0	0	4	1	0
GCA_041154785.1|AP031577.1|sul1|2646861|2647697	blk000106	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.125	408	0	complete_and_fully_contained	52	0	4	1	0
GCA_041154785.1|AP031577.1|aadA1|2648205|2648993	blk000106	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.125	1517	0	complete_and_fully_contained	1396	0	4	1	0
GCA_041154785.1|AP031577.1|catB8|2649054|2649683	blk000106	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.125	827	0	complete_and_fully_contained	1625	0	4	1	0
GCA_041154785.1|AP031577.1|aac(6')-Ib'|2649779|2650330	blk000106	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.125	180	0	complete_and_fully_contained	978	0	4	1	0
GCA_041154785.1|AP031577.1|aph(3')-Ia|2652180|2652992	blk000106	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.125	116	0	complete_and_fully_contained	53	0	3	2	0
GCA_041154785.1|AP031577.1|aph(3'')-Ib|3645048|3645848	blk000107	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.3333333333333333	1394	0	complete_and_fully_contained	1069	0	1	0	1
GCA_041154785.1|AP031577.1|aph(6)-Id|3645851|3646684	blk000107	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.3333333333333333	558	0	complete_and_fully_contained	233	0	1	0	1
GCA_041154785.1|AP031577.1|sul2|3649303|3650115	blk000107	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.3333333333333333	93	0	complete_and_fully_contained	0	0	1	0	1
GCA_041154785.1|AP031577.1|ant(3'')-IIa|3741910|3742695	blk000108	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCA_041154795.1|AP031578.1|ble|137943|138305	blk000109	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.5	917	0	complete_and_fully_contained	910	0	2	0	0
GCA_041154795.1|AP031578.1|blaNDM-1|138312|139121	blk000109	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.5	101	0	complete_and_fully_contained	94	0	2	0	0
GCA_041154795.1|AP031578.1|blaOXA-23|221299|222117	blk000110	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	1.0	106	0	complete_and_fully_contained	35	0	2	0	0
GCA_041154795.1|AP031578.1|blaADC-30|1165900|1167048	blk000111	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	1.0	81	0	partial_or_boundary_limited		1	0	0	1
GCA_041154795.1|AP031578.1|blaOXA-66|1851579|1852400	blk000112	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	1.0	6426	0	complete_and_fully_contained	6372	0	1	0	0
GCA_041154795.1|AP031578.1|mph(E)|2678532|2679413	blk000113	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.125	647	0	complete_and_fully_contained	1879	0	3	2	0
GCA_041154795.1|AP031578.1|msr(E)|2679472|2680944	blk000113	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.125	399	0	complete_and_fully_contained	348	0	3	2	0
GCA_041154795.1|AP031578.1|armA|2683246|2684016	blk000113	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.125	326	0	complete_and_fully_contained	0	0	4	1	0
GCA_041154795.1|AP031578.1|sul1|2687364|2688200	blk000113	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.125	408	0	complete_and_fully_contained	52	0	4	1	0
GCA_041154795.1|AP031578.1|aadA1|2688708|2689496	blk000113	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.125	1517	0	complete_and_fully_contained	1396	0	4	1	0
GCA_041154795.1|AP031578.1|catB8|2689557|2690186	blk000113	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.125	827	0	complete_and_fully_contained	1625	0	4	1	0
GCA_041154795.1|AP031578.1|aac(6')-Ib'|2690282|2690833	blk000113	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.125	180	0	complete_and_fully_contained	978	0	4	1	0
GCA_041154795.1|AP031578.1|aph(3')-Ia|2692683|2693495	blk000113	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.125	116	0	complete_and_fully_contained	53	0	3	2	0
GCA_041154795.1|AP031578.1|blaOXA-23|3095846|3096664	blk000114	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	1.0	106	0	complete_and_fully_contained	35	0	2	0	0
GCA_041154795.1|AP031578.1|aph(3'')-Ib|3742923|3743723	blk000115	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.3333333333333333	1394	0	complete_and_fully_contained	1069	0	1	0	1
GCA_041154795.1|AP031578.1|aph(6)-Id|3743726|3744559	blk000115	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.3333333333333333	558	0	complete_and_fully_contained	233	0	1	0	1
GCA_041154795.1|AP031578.1|sul2|3747178|3747990	blk000115	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.3333333333333333	93	0	complete_and_fully_contained	0	0	1	0	1
GCA_041154795.1|AP031578.1|ant(3'')-IIa|3839795|3840580	blk000116	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCA_041154805.1|AP031579.1|ant(3'')-IIa|150976|151761	blk000117	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCA_041154805.1|AP031579.1|blaOXA-23|199016|199834	blk000118	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	1.0	106	0	complete_and_fully_contained	35	0	2	0	0
GCA_041154805.1|AP031579.1|aph(3')-VIa|1108262|1109038	blk000119	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	1.0	83	0	complete_and_fully_contained	29	0	2	0	0
GCA_041154805.1|AP031579.1|blaOXA-51|1814312|1815133	blk000120	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCA_041154805.1|AP031579.1|blaADC-263|2811871|2813019	blk000121	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	1.0	81	0	no_structurally_resolved_IS		1	0	0	0
GCA_041154815.1|AP031580.1|ant(3'')-IIa|343493|344278	blk000122	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	1.0	9494	0	partial_or_boundary_limited		1	0	0	1
GCA_041154815.1|AP031580.1|blaOXA-23|426046|426864	blk000123	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	1.0	106	0	complete_and_fully_contained	35	0	2	0	0
GCA_041154815.1|AP031580.1|sul2|447074|447886	blk000124	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.2	93	0	complete_and_fully_contained	22	0	3	1	2
GCA_041154815.1|AP031580.1|blaOXA-23|454885|455703	blk000124	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.2	106	0	complete_and_fully_contained	35	0	4	0	2
GCA_041154815.1|AP031580.1|tet(B)|459154|460353	blk000124	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.2	1325	0	complete_and_fully_contained	706	0	3	1	2
GCA_041154815.1|AP031580.1|aph(6)-Id|463729|464562	blk000124	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.2	558	0	complete_and_fully_contained	0	0	2	2	2
GCA_041154815.1|AP031580.1|aph(3'')-Ib|464565|465365	blk000124	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.2	1394	0	complete_and_fully_contained	0	0	2	2	2
GCA_041154815.1|AP031580.1|blaOXA-66|1863101|1863922	blk000125	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCA_041154815.1|AP031580.1|mph(E)|2708771|2709652	blk000126	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.3333333333333333	647	0	complete_and_fully_contained	1879	0	2	0	0
GCA_041154815.1|AP031580.1|msr(E)|2709711|2711183	blk000126	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.3333333333333333	399	0	complete_and_fully_contained	348	0	2	0	0
GCA_041154815.1|AP031580.1|armA|2713485|2714255	blk000126	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.3333333333333333	326	0	complete_and_fully_contained	0	0	2	0	0
GCA_041154815.1|AP031580.1|blaADC-73|2890329|2891477	blk000127	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	1.0	81	0	no_structurally_resolved_IS		1	0	0	0
GCA_041154825.1|AP031581.1|blaADC-199|246018|247181	blk000128	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	1.0	79	0	complete_and_fully_contained	8	0	2	0	0
GCA_041154825.1|AP031581.1|blaADC-52|1135991|1137139	blk000129	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCA_041154825.1|AP031581.1|armA|1353021|1353791	blk000130	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.3333333333333333	326	0	complete_and_fully_contained	4746	0	1	0	0
GCA_041154825.1|AP031581.1|msr(E)|1356093|1357565	blk000130	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.3333333333333333	399	0	complete_and_fully_contained	972	0	1	0	0
GCA_041154825.1|AP031581.1|mph(E)|1357624|1358505	blk000130	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.3333333333333333	647	0	complete_and_fully_contained	32	0	1	0	0
GCA_041154825.1|AP031581.1|blaCARB-16|1890735|1891628	blk000131	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	1.0	68	0	complete_and_fully_contained	68	0	2	0	1
GCA_041154825.1|AP031581.1|blaOXA-91|2217718|2218539	blk000132	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCA_041154825.1|AP031581.1|blaOXA-23|3628864|3629682	blk000133	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	1.0	106	0	complete_and_fully_contained	35	0	2	0	0
GCA_041154825.1|AP031581.1|ant(3'')-IIa|3714277|3715062	blk000134	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCA_041154835.1|AP031582.1|aph(3'')-Ib|121910|122710	blk000135	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.08333333333333333	102	0	complete_and_fully_contained	31	0	2	3	4
GCA_041154835.1|AP031582.1|aph(6)-Id|122713|123546	blk000135	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.08333333333333333	905	0	complete_and_fully_contained	834	0	2	3	4
GCA_041154835.1|AP031582.1|sul2|131613|132425	blk000135	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.08333333333333333	568	0	complete_and_fully_contained	1400	0	1	4	4
GCA_041154835.1|AP031582.1|arr-2|142528|142977	blk000135	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.08333333333333333	173	0	complete_in_shared_block_but_crosses_occurrence_window_boundary		1	0	5	4
GCA_041154835.1|AP031582.1|cmlA5|143301|144557	blk000135	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.08333333333333333	946	0	complete_in_shared_block_but_crosses_occurrence_window_boundary		1	0	5	4
GCA_041154835.1|AP031582.1|sul1|145093|145929	blk000135	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.08333333333333333	408	0	complete_and_fully_contained	7665	0	1	4	4
GCA_041154835.1|AP031582.1|blaPER-7|148203|149126	blk000135	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.08333333333333333	325	0	complete_and_fully_contained	4468	0	2	3	4
GCA_041154835.1|AP031582.1|sul1|151044|151880	blk000135	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.08333333333333333	408	0	complete_and_fully_contained	1714	0	2	3	4
GCA_041154835.1|AP031582.1|armA|156581|157351	blk000135	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.08333333333333333	242	0	complete_and_fully_contained	0	0	2	3	4
GCA_041154835.1|AP031582.1|msr(E)|159653|161125	blk000135	PRJDB18098	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.08333333333333333	399	0	complete_and_fully_contained	2989	0	3	2	4
